student_id,age,education_level,study_field,learning_style,device_preference,timezone,previous_online_courses,has_learning_disability,motivation_level
student_00346,51,Professional,Arts,Reading/Writing,Mobile,UTC,3,False,Medium
student_00347,55,Graduate,Social Sciences,Kinesthetic,Mobile,UTC-8,2,False,Medium
student_00348,20,Undergraduate,Social Sciences,Reading/Writing,Desktop,UTC+1,5,False,Medium
student_00349,40,Graduate,Other,Reading/Writing,Mobile,UTC-5,5,False,Medium
student_00350,29,Undergraduate,Other,Reading/Writing,Desktop,UTC+1,4,False,Low
student_00351,17,Graduate,Arts,Auditory,Desktop,UTC-8,2,False,Medium
student_00352,55,Professional,Social Sciences,Auditory,Desktop,UTC-8,3,False,Low
student_00353,26,Undergraduate,Arts,Reading/Writing,Mobile,UTC,4,True,Medium
student_00354,62,High School,Social Sciences,Visual,Desktop,UTC-5,3,False,Medium
student_00355,34,Undergraduate,Social Sciences,Reading/Writing,Mobile,UTC+1,2,True,Medium
student_00356,53,High School,Business,Kinesthetic,Mobile,UTC,3,False,Medium
student_00357,42,Graduate,Arts,Reading/Writing,Desktop,UTC-5,8,False,Low
student_00358,37,High School,STEM,Auditory,Mobile,UTC+1,4,False,Low
student_00359,61,Undergraduate,STEM,Visual,Mobile,UTC,4,False,Medium
student_00360,56,Graduate,Business,Auditory,Mobile,UTC-5,4,False,Medium
student_00361,43,High School,Other,Reading/Writing,Mobile,UTC-5,8,False,Medium
student_00362,28,Undergraduate,Arts,Kinesthetic,Mobile,UTC,5,False,High
student_00363,25,High School,Other,Visual,Tablet,UTC-8,4,True,Medium
student_00364,37,High School,Arts,Auditory,Tablet,UTC-8,7,False,Medium
student_00365,44,Undergraduate,Business,Auditory,Mobile,UTC-5,4,False,Medium
student_00366,34,Undergraduate,Arts,Reading/Writing,Desktop,UTC+8,5,False,Medium
student_00367,44,Graduate,Arts,Auditory,Desktop,UTC-8,4,False,High
student_00368,40,Undergraduate,Other,Kinesthetic,Desktop,UTC-8,4,False,Medium
student_00369,40,Undergraduate,Social Sciences,Auditory,Mobile,UTC+8,2,False,Medium
student_00370,42,High School,Business,Visual,Mobile,UTC,7,False,Low
student_00371,40,Professional,Arts,Auditory,Mobile,UTC-8,6,False,Medium
student_00372,31,Undergraduate,Other,Reading/Writing,Desktop,UTC,8,False,Low
student_00373,62,Graduate,Business,Visual,Desktop,UTC+8,6,False,Low
student_00374,51,Undergraduate,Arts,Kinesthetic,Tablet,UTC-5,7,False,Low
student_00375,44,Undergraduate,STEM,Visual,Mobile,UTC-5,6,False,Medium
student_00376,20,Professional,Arts,Kinesthetic,Desktop,UTC-5,3,False,High
student_00377,42,High School,Arts,Visual,Desktop,UTC-8,3,False,Medium
student_00378,44,Professional,STEM,Kinesthetic,Mobile,UTC-8,4,False,Medium
student_00379,31,High School,Other,Kinesthetic,Desktop,UTC-8,5,False,Medium
student_00380,19,Undergraduate,Business,Visual,Mobile,UTC,6,True,High
student_00381,21,Undergraduate,STEM,Visual,Desktop,UTC-8,7,True,Low
student_00382,53,High School,STEM,Auditory,Mobile,UTC-8,7,False,Medium
student_00383,20,Professional,Social Sciences,Auditory,Desktop,UTC+8,14,True,Low
student_00384,50,Graduate,Arts,Visual,Desktop,UTC+8,4,False,Medium
student_00385,41,Undergraduate,Other,Kinesthetic,Desktop,UTC-8,6,False,Medium
student_00386,36,Undergraduate,Arts,Visual,Mobile,UTC-8,1,False,Medium
student_00387,57,Undergraduate,Social Sciences,Auditory,Desktop,UTC-8,6,False,Low
student_00388,23,High School,STEM,Visual,Desktop,UTC-8,6,True,Medium
student_00389,53,Undergraduate,STEM,Auditory,Desktop,UTC-8,7,False,Medium
student_00390,53,Graduate,Social Sciences,Visual,Mobile,UTC-5,2,False,Medium
student_00391,44,High School,Arts,Visual,Mobile,UTC-5,2,False,Medium
student_00392,25,Undergraduate,STEM,Reading/Writing,Mobile,UTC-8,13,False,Medium
student_00393,21,Undergraduate,Arts,Kinesthetic,Mobile,UTC-5,4,False,Low
student_00394,62,Graduate,Social Sciences,Reading/Writing,Mobile,UTC-8,3,False,High
student_00395,62,High School,Social Sciences,Auditory,Mobile,UTC-8,4,False,Medium
student_00396,28,Undergraduate,Social Sciences,Kinesthetic,Desktop,UTC-5,5,False,Low
student_00397,35,High School,Business,Reading/Writing,Mobile,UTC-8,2,False,Low
student_00398,44,Graduate,Other,Visual,Mobile,UTC+1,4,False,Low
student_00399,56,Graduate,STEM,Auditory,Mobile,UTC,3,False,Medium
student_00400,22,Undergraduate,Social Sciences,Kinesthetic,Mobile,UTC+1,7,False,Medium
student_00401,40,Graduate,Other,Auditory,Mobile,UTC,3,False,High
student_00402,64,Undergraduate,Arts,Reading/Writing,Mobile,UTC-8,3,True,Low
student_00403,37,Professional,Other,Kinesthetic,Desktop,UTC-5,1,False,Low
student_00404,50,Undergraduate,Social Sciences,Auditory,Mobile,UTC,9,False,High
student_00405,41,Professional,Business,Auditory,Desktop,UTC-5,2,False,Low
student_00406,35,Graduate,Business,Visual,Desktop,UTC-8,2,False,Medium
student_00407,47,High School,Arts,Kinesthetic,Mobile,UTC,8,False,Low
student_00408,32,Undergraduate,STEM,Kinesthetic,Desktop,UTC,3,False,Medium
student_00409,16,Graduate,Arts,Reading/Writing,Desktop,UTC,2,False,High
student_00410,51,Graduate,Business,Auditory,Mobile,UTC-8,2,False,High
student_00411,62,Graduate,Arts,Visual,Mobile,UTC-5,6,True,Medium
student_00412,41,Undergraduate,STEM,Auditory,Desktop,UTC+8,7,False,Medium
student_00413,64,Graduate,STEM,Kinesthetic,Desktop,UTC-5,6,True,High
student_00414,25,High School,STEM,Kinesthetic,Desktop,UTC-8,6,True,High
student_00415,56,Graduate,STEM,Auditory,Mobile,UTC-5,3,False,High
student_00416,22,Undergraduate,Arts,Auditory,Mobile,UTC-5,3,False,High
student_00417,60,Undergraduate,Other,Reading/Writing,Desktop,UTC-8,9,False,High
student_00418,33,Undergraduate,STEM,Auditory,Mobile,UTC+1,5,False,Medium
student_00419,40,High School,Arts,Kinesthetic,Mobile,UTC-8,5,False,Medium
student_00420,61,Undergraduate,Social Sciences,Kinesthetic,Desktop,UTC,1,False,Medium
student_00421,37,High School,Other,Reading/Writing,Desktop,UTC-5,2,False,Medium
student_00422,16,High School,STEM,Auditory,Tablet,UTC,4,False,High
student_00423,21,Professional,Business,Reading/Writing,Desktop,UTC-8,2,False,Medium
student_00424,39,High School,Other,Reading/Writing,Desktop,UTC,7,False,High
student_00425,20,High School,Other,Kinesthetic,Desktop,UTC-8,5,False,Medium
student_00426,25,Graduate,STEM,Reading/Writing,Desktop,UTC-5,7,False,High
student_00427,38,High School,STEM,Kinesthetic,Mobile,UTC-5,1,False,Medium
student_00428,50,High School,Other,Kinesthetic,Mobile,UTC-5,10,False,Medium
student_00429,54,Undergraduate,STEM,Kinesthetic,Desktop,UTC+1,3,False,Low
student_00430,52,Undergraduate,Business,Kinesthetic,Desktop,UTC-5,5,False,Low
student_00431,17,Undergraduate,STEM,Auditory,Desktop,UTC-5,5,False,Low
student_00432,55,High School,Other,Kinesthetic,Mobile,UTC-5,6,False,High
student_00433,60,Undergraduate,Social Sciences,Kinesthetic,Mobile,UTC-5,5,False,High
student_00434,29,Professional,Business,Kinesthetic,Desktop,UTC-5,2,True,High
student_00435,38,Graduate,STEM,Auditory,Mobile,UTC-5,6,False,Medium
student_00436,59,Undergraduate,Social Sciences,Reading/Writing,Desktop,UTC-5,4,False,Medium
student_00437,39,High School,STEM,Auditory,Mobile,UTC,3,False,Low
student_00438,38,Graduate,Arts,Reading/Writing,Desktop,UTC,8,True,High
student_00439,47,Undergraduate,STEM,Auditory,Tablet,UTC,3,False,Medium
student_00440,50,Graduate,Social Sciences,Kinesthetic,Tablet,UTC-8,2,False,High
student_00441,17,Professional,Business,Auditory,Mobile,UTC-5,7,False,Medium
student_00442,23,Undergraduate,STEM,Kinesthetic,Desktop,UTC-5,9,False,Medium
student_00443,46,Professional,STEM,Visual,Desktop,UTC,3,False,High
student_00444,64,Undergraduate,Social Sciences,Reading/Writing,Desktop,UTC,9,True,Medium
student_00445,44,High School,STEM,Kinesthetic,Mobile,UTC,5,True,Low
student_00446,57,Undergraduate,Other,Visual,Mobile,UTC-5,7,False,Medium
student_00447,36,High School,Arts,Auditory,Desktop,UTC-8,8,False,Medium
student_00448,53,Graduate,Social Sciences,Auditory,Mobile,UTC-5,5,False,High
student_00449,47,Undergraduate,Social Sciences,Visual,Mobile,UTC,8,False,High
student_00450,56,High School,Other,Auditory,Mobile,UTC-8,4,False,High
student_00451,30,Graduate,Social Sciences,Reading/Writing,Mobile,UTC,4,False,Medium
student_00452,62,Undergraduate,Other,Auditory,Tablet,UTC,5,False,Medium
student_00453,57,Graduate,STEM,Visual,Mobile,UTC-8,3,False,Medium
student_00454,49,Undergraduate,Arts,Reading/Writing,Desktop,UTC-5,5,False,Medium
student_00455,47,Undergraduate,Business,Reading/Writing,Mobile,UTC-8,1,False,Low
student_00456,62,Professional,Social Sciences,Visual,Tablet,UTC-8,3,False,Medium
student_00457,63,Undergraduate,Business,Auditory,Mobile,UTC,5,True,Medium
student_00458,36,Undergraduate,Arts,Visual,Desktop,UTC,5,False,High
student_00459,43,Graduate,Other,Auditory,Mobile,UTC-8,6,False,Low
student_00460,32,Undergraduate,Arts,Visual,Desktop,UTC-5,5,False,Low
student_00461,19,Graduate,Social Sciences,Reading/Writing,Desktop,UTC-5,6,False,High
student_00462,26,Undergraduate,Business,Reading/Writing,Mobile,UTC-8,10,False,High
student_00463,51,High School,Business,Visual,Mobile,UTC-8,7,True,Medium
student_00464,16,Graduate,STEM,Auditory,Mobile,UTC,4,True,Medium
student_00465,57,High School,Other,Visual,Tablet,UTC-5,3,False,Medium
student_00466,35,Professional,Social Sciences,Reading/Writing,Desktop,UTC-5,2,False,High
student_00467,16,Professional,STEM,Reading/Writing,Mobile,UTC-8,4,False,Medium
student_00468,52,High School,Arts,Auditory,Tablet,UTC-8,5,False,Low
student_00469,45,High School,Business,Visual,Mobile,UTC-5,0,False,Medium
student_00470,30,High School,Other,Auditory,Mobile,UTC+1,7,False,Low
student_00471,35,Undergraduate,Business,Reading/Writing,Mobile,UTC-8,5,False,Medium
student_00472,62,Undergraduate,STEM,Visual,Desktop,UTC+1,6,False,Medium
student_00473,48,Graduate,Arts,Kinesthetic,Desktop,UTC,3,True,Medium
student_00474,21,High School,Business,Visual,Mobile,UTC-8,7,False,Low
student_00475,45,Graduate,Arts,Visual,Desktop,UTC-5,6,False,Low
student_00476,35,High School,Social Sciences,Kinesthetic,Mobile,UTC-8,5,True,High
student_00477,38,Professional,STEM,Auditory,Desktop,UTC-5,8,True,High
student_00478,37,Undergraduate,STEM,Kinesthetic,Mobile,UTC,1,False,Medium
student_00479,16,Undergraduate,Arts,Auditory,Desktop,UTC,5,False,Medium
student_00480,23,Professional,STEM,Auditory,Desktop,UTC-5,8,False,High
student_00481,56,Undergraduate,Business,Auditory,Desktop,UTC-5,4,False,High
student_00482,41,Undergraduate,Other,Kinesthetic,Mobile,UTC-5,4,False,Low
student_00483,64,Professional,Business,Reading/Writing,Desktop,UTC-8,6,False,Medium
student_00484,29,High School,Other,Auditory,Desktop,UTC+8,5,True,Medium
student_00485,16,Undergraduate,Other,Kinesthetic,Mobile,UTC-5,8,False,Medium
student_00486,44,High School,Other,Auditory,Mobile,UTC-5,3,False,Medium
student_00487,25,High School,STEM,Kinesthetic,Desktop,UTC-8,7,False,High
student_00488,31,Graduate,Social Sciences,Kinesthetic,Mobile,UTC,3,False,High
student_00489,37,High School,Business,Auditory,Desktop,UTC+1,8,False,High
student_00490,63,Graduate,STEM,Kinesthetic,Mobile,UTC-8,5,False,Medium
student_00491,31,Undergraduate,Social Sciences,Reading/Writing,Desktop,UTC-8,3,False,Medium
student_00492,37,High School,Other,Visual,Desktop,UTC-8,6,False,Medium
student_00493,53,High School,Other,Reading/Writing,Desktop,UTC-8,2,False,Medium
student_00494,62,High School,STEM,Kinesthetic,Mobile,UTC,5,False,High
student_00495,33,Graduate,Social Sciences,Auditory,Desktop,UTC-5,5,False,Medium
student_00496,46,High School,Social Sciences,Reading/Writing,Desktop,UTC-5,5,False,High
student_00497,58,High School,STEM,Kinesthetic,Mobile,UTC+8,7,True,Low
student_00498,34,Undergraduate,Social Sciences,Reading/Writing,Mobile,UTC-5,3,False,Medium
student_00499,35,High School,Social Sciences,Auditory,Desktop,UTC,3,False,Medium
student_00500,37,High School,Social Sciences,Auditory,Tablet,UTC-8,7,False,Medium
student_00501,39,High School,Arts,Auditory,Mobile,UTC-5,9,False,High
student_00502,32,Undergraduate,Business,Kinesthetic,Desktop,UTC-8,7,False,Low
student_00503,44,High School,Business,Auditory,Desktop,UTC,5,False,Medium
student_00504,23,High School,STEM,Visual,Desktop,UTC-8,4,False,High
student_00505,41,Undergraduate,STEM,Kinesthetic,Desktop,UTC+1,3,False,High
student_00506,50,Undergraduate,Social Sciences,Auditory,Mobile,UTC-5,7,False,Medium
student_00507,46,Professional,STEM,Reading/Writing,Mobile,UTC-5,7,True,Medium
student_00508,51,Graduate,Business,Reading/Writing,Mobile,UTC-5,8,False,Medium
student_00509,49,Professional,Business,Reading/Writing,Mobile,UTC,2,False,High
student_00510,55,Undergraduate,Arts,Kinesthetic,Mobile,UTC,3,False,High
student_00511,26,Undergraduate,Social Sciences,Kinesthetic,Mobile,UTC+8,7,False,High
student_00512,18,Undergraduate,Social Sciences,Auditory,Mobile,UTC,3,False,Low
student_00513,41,Undergraduate,STEM,Visual,Mobile,UTC,2,True,Low
student_00514,26,Undergraduate,Arts,Reading/Writing,Mobile,UTC+1,3,False,Low
student_00515,31,High School,STEM,Auditory,Desktop,UTC-8,7,True,High
student_00516,18,High School,Social Sciences,Reading/Writing,Desktop,UTC+8,6,False,Low
student_00517,49,Professional,Arts,Reading/Writing,Mobile,UTC+8,5,False,Medium
student_00518,60,Undergraduate,STEM,Visual,Mobile,UTC,4,False,Medium
student_00519,16,Graduate,Social Sciences,Visual,Desktop,UTC+1,8,False,High
student_00520,48,Undergraduate,STEM,Reading/Writing,Desktop,UTC-8,5,False,Low
student_00521,64,High School,Arts,Visual,Tablet,UTC+8,6,False,Medium
student_00522,36,Undergraduate,Other,Auditory,Desktop,UTC,6,False,Medium
student_00523,17,Graduate,Other,Visual,Desktop,UTC-8,8,False,High
student_00524,25,Undergraduate,STEM,Reading/Writing,Desktop,UTC+1,3,False,Medium
student_00525,59,Graduate,STEM,Kinesthetic,Mobile,UTC-5,8,False,High
student_00526,43,Professional,Business,Reading/Writing,Mobile,UTC,6,False,Medium
student_00527,45,Undergraduate,Arts,Reading/Writing,Mobile,UTC-5,3,False,High
student_00528,32,Undergraduate,STEM,Visual,Desktop,UTC-8,1,False,High
student_00529,51,Undergraduate,Other,Kinesthetic,Tablet,UTC+1,2,False,High
student_00530,47,Undergraduate,Social Sciences,Auditory,Desktop,UTC,1,False,High
student_00531,22,High School,Social Sciences,Kinesthetic,Mobile,UTC-5,4,False,High
student_00532,27,High School,Social Sciences,Auditory,Desktop,UTC-5,3,False,Medium
student_00533,18,Graduate,Business,Reading/Writing,Mobile,UTC-5,5,False,Medium
student_00534,57,Graduate,Business,Kinesthetic,Mobile,UTC-8,7,False,Medium
student_00535,19,Undergraduate,Social Sciences,Visual,Desktop,UTC-8,4,False,Medium
student_00536,43,Undergraduate,Arts,Visual,Mobile,UTC-8,3,False,Medium
student_00537,21,Undergraduate,Business,Reading/Writing,Desktop,UTC-8,6,False,Medium
student_00538,22,Undergraduate,Arts,Auditory,Mobile,UTC-5,5,False,Medium
student_00539,46,High School,STEM,Kinesthetic,Desktop,UTC-8,7,False,High
student_00540,48,High School,Business,Reading/Writing,Desktop,UTC,6,False,Medium
student_00541,54,Undergraduate,Social Sciences,Auditory,Mobile,UTC-8,2,False,Medium
student_00542,46,Graduate,Social Sciences,Visual,Mobile,UTC-8,5,False,Low
student_00543,53,High School,Arts,Kinesthetic,Tablet,UTC-5,2,True,Low
student_00544,40,Graduate,Social Sciences,Kinesthetic,Mobile,UTC-5,5,False,Medium
student_00545,32,Undergraduate,Arts,Reading/Writing,Mobile,UTC+1,3,False,High
student_00546,51,Graduate,Social Sciences,Auditory,Mobile,UTC-5,11,True,Medium
student_00547,33,Professional,STEM,Auditory,Desktop,UTC-8,7,False,Medium
student_00548,23,Undergraduate,Arts,Visual,Mobile,UTC-8,8,False,Low
student_00549,31,Graduate,Other,Visual,Mobile,UTC-5,4,False,Medium
student_00550,38,Undergraduate,STEM,Visual,Desktop,UTC-5,2,False,Low
student_00551,29,High School,Social Sciences,Kinesthetic,Desktop,UTC,7,False,Medium
student_00552,41,Undergraduate,STEM,Auditory,Desktop,UTC+8,8,False,Medium
student_00553,20,Professional,Other,Visual,Desktop,UTC+8,3,False,High
student_00554,48,Graduate,Social Sciences,Kinesthetic,Mobile,UTC-5,2,False,Medium
student_00555,30,Undergraduate,Other,Auditory,Tablet,UTC-8,5,False,Medium
student_00556,51,Professional,Arts,Auditory,Mobile,UTC-5,3,True,Medium
student_00557,39,Undergraduate,Arts,Reading/Writing,Desktop,UTC+8,9,True,Medium
student_00558,46,Undergraduate,Business,Visual,Mobile,UTC-8,2,False,Medium
student_00559,40,High School,Business,Auditory,Mobile,UTC-5,3,False,Low
student_00560,24,High School,Other,Reading/Writing,Desktop,UTC-5,9,False,Low
student_00561,51,Professional,Arts,Visual,Desktop,UTC-8,5,False,Medium
student_00562,41,Undergraduate,Business,Auditory,Mobile,UTC-5,5,False,High
student_00563,45,Undergraduate,Business,Visual,Tablet,UTC-8,8,False,Medium
student_00564,16,Graduate,Arts,Kinesthetic,Mobile,UTC-5,7,False,Medium
student_00565,21,Undergraduate,Other,Auditory,Mobile,UTC-8,5,False,Medium
student_00566,31,High School,STEM,Reading/Writing,Desktop,UTC,6,False,Medium
student_00567,33,Graduate,Business,Auditory,Desktop,UTC-5,5,False,Low
student_00568,22,Graduate,STEM,Reading/Writing,Mobile,UTC-5,3,False,High
student_00569,24,Graduate,Social Sciences,Auditory,Desktop,UTC,6,False,Low
student_00570,50,Graduate,Other,Kinesthetic,Mobile,UTC+1,1,False,Medium
student_00571,33,High School,Social Sciences,Kinesthetic,Mobile,UTC+8,4,False,Medium
student_00572,40,Professional,Social Sciences,Visual,Mobile,UTC-8,2,False,Medium
student_00573,56,High School,Business,Kinesthetic,Mobile,UTC+1,6,False,Low
student_00574,63,Undergraduate,Arts,Kinesthetic,Mobile,UTC,4,False,Medium
student_00575,42,Graduate,Arts,Visual,Tablet,UTC-8,5,False,Medium
student_00576,27,High School,Social Sciences,Auditory,Desktop,UTC-8,4,True,High
student_00577,62,Undergraduate,Business,Reading/Writing,Tablet,UTC-8,2,False,Medium
student_00578,63,High School,Social Sciences,Visual,Mobile,UTC-8,9,False,Medium
student_00579,47,High School,Arts,Reading/Writing,Mobile,UTC-8,4,False,Medium
student_00580,30,Undergraduate,Social Sciences,Auditory,Desktop,UTC-8,2,False,High
student_00581,41,Graduate,Social Sciences,Kinesthetic,Desktop,UTC+1,6,False,High
student_00582,41,Undergraduate,STEM,Auditory,Desktop,UTC-8,3,True,Medium
student_00583,25,Graduate,Arts,Reading/Writing,Mobile,UTC+1,7,False,Medium
student_00584,38,Undergraduate,Other,Kinesthetic,Desktop,UTC+8,7,False,Medium
student_00585,44,Professional,Business,Auditory,Desktop,UTC+1,3,False,Low
student_00586,49,Professional,Business,Kinesthetic,Mobile,UTC-5,2,False,Low
student_00587,21,Undergraduate,Business,Kinesthetic,Mobile,UTC-5,3,False,Medium
student_00588,53,Undergraduate,Social Sciences,Kinesthetic,Mobile,UTC,3,True,High
student_00589,31,Undergraduate,Other,Auditory,Tablet,UTC-5,5,False,Medium
